,var38,var15,TARGET
46825,80974.47,23,0
46826,120991.44,33,0
46827,83243.22,33,0
46828,130241.55,36,0
46829,147025.29,44,0
46830,94450.11,53,0
46831,117310.979016,42,0
46832,32374.65,43,0
46833,101634.81,23,0
46834,442158.6,25,0
46835,79093.92,35,0
46836,73914.54,27,0
46837,166995.39,22,0
46838,117310.979016,45,0
46839,117310.979016,23,0
46840,51325.59,24,0
46841,194315.7,36,0
46842,76187.97,51,0
46843,74262.03,39,0
46844,135129.24,45,0
46845,60206.61,29,0
46846,117310.979016,31,0
46847,75575.31,23,0
46848,106794.0,24,0
46849,117310.979016,31,0
46850,46498.98,32,0
46851,247858.05,33,0
46852,122485.26,23,0
46853,41101.89,23,0
46854,34919.01,47,0
46855,117310.979016,52,0
46856,78150.09,30,0
46857,124124.61,28,0
46858,66367.95,39,0
46859,117310.979016,65,0
46860,79056.51,42,0
46861,92188.8,43,0
46862,661257.78,29,0
46863,66179.1,23,0
46864,117310.979016,40,0
46865,40176.09,26,0
46866,92987.01,23,0
46867,68150.79,23,0
46868,117310.979016,23,0
46869,117310.979016,29,0
46870,138739.74,25,0
46871,117310.979016,58,0
46872,166861.26,23,0
46873,117310.979016,36,0
46874,31571.31,30,0
46875,86838.75,23,0
46876,64522.05,29,0
46877,79935.21,36,0
46878,49621.86,24,0
46879,117310.979016,25,0
46880,70270.35,66,0
46881,254239.17,24,0
46882,117605.01,64,0
46883,68252.58,49,0
46884,45256.62,46,0
46885,117310.979016,29,0
46886,232142.88,23,0
46887,111135.39,43,0
46888,96644.7,28,0
46889,58489.02,23,0
46890,83601.69,25,0
46891,54187.05,41,0
46892,117310.979016,39,0
46893,56839.89,26,0
46894,56482.44,23,0
46895,202075.71,33,0
46896,117310.979016,23,0
46897,117310.979016,25,0
46898,117310.979016,42,0
46899,102993.81,29,0
46900,145304.37,35,0
46901,190046.07,23,0
46902,117310.979016,37,0
46903,37144.86,30,0
46904,72105.03,35,0
46905,74785.17,24,0
46906,63866.04,31,1
46907,181321.35,37,0
46908,117310.979016,40,1
46909,54872.85,26,0
46910,31879.47,36,0
46911,117310.979016,43,0
46912,51704.43,23,0
46913,138856.08,25,0
46914,117310.979016,46,0
46915,163572.0,35,0
46916,153947.7,31,0
46917,84530.85,27,0
46918,48231.36,24,0
46919,50767.89,24,0
46920,50470.83,25,0
46921,117310.979016,23,0
46922,74178.9,23,0
46923,75264.57,40,1
46924,154361.94,29,0
46925,72428.4,23,0
46926,91084.2,23,0
46927,67549.59,29,0
46928,106242.69,36,0
46929,42877.62,35,0
46930,117310.979016,38,0
46931,122428.98,47,0
46932,94398.33,28,0
46933,117310.979016,36,0
46934,117310.979016,45,0
46935,66502.38,23,0
46936,115851.6,22,0
46937,77565.48,23,0
46938,117310.979016,38,1
46939,301988.37,30,0
46940,196268.1,23,0
46941,182642.46,26,0
46942,126557.25,23,0
46943,117310.979016,61,0
46944,88187.37,25,0
46945,65096.61,26,0
46946,81648.69,42,0
46947,132352.53,25,0
46948,117310.979016,38,0
46949,81035.76,43,0
46950,418266.66,79,0
46951,201957.36,24,0
46952,116754.84,23,0
46953,213635.67,31,0
46954,80092.14,23,0
46955,50604.54,73,0
46956,105945.81,50,0
46957,117310.979016,51,0
46958,62363.52,25,0
46959,142597.98,23,0
46960,54285.75,72,0
46961,40727.13,23,1
46962,159570.6,25,0
46963,58350.51,26,0
46964,30998.37,92,0
46965,117310.979016,33,0
46966,55722.87,62,0
46967,95221.41,23,0
46968,45713.94,24,0
46969,117310.979016,23,0
46970,44957.49,54,0
46971,46129.8,23,0
46972,66230.61,41,0
46973,178966.98,23,0
46974,45853.83,26,0
46975,81924.0,50,0
46976,54754.59,55,0
46977,116567.34,36,0
46978,69067.05,27,1
46979,117310.979016,24,0
46980,36537.39,23,0
46981,30692.76,52,0
46982,66244.35,23,0
46983,117310.979016,45,0
46984,97111.95,71,0
46985,117310.979016,38,0
46986,61143.78,55,0
46987,18421.74,24,0
46988,48305.04,24,0
46989,43245.45,38,0
46990,64869.45,23,0
46991,41674.35,31,0
46992,128381.76,23,0
46993,32759.82,23,0
46994,81550.14,34,0
46995,90104.28,40,0
46996,83662.38,50,0
46997,117310.979016,55,0
46998,117310.979016,23,0
46999,60046.53,74,0
47000,132538.98,28,0
47001,39767.28,24,0
47002,117310.979016,50,0
47003,262954.41,55,0
47004,71818.74,23,0
47005,73428.69,39,0
47006,80733.39,26,0
47007,68175.87,23,0
47008,47419.92,41,0
47009,91145.97,23,0
47010,115810.71,23,0
47011,17411.13,24,0
47012,132893.52,59,0
47013,91001.13,67,1
47014,147596.43,23,0
47015,63864.93,23,0
47016,123003.15,32,0
47017,167720.46,40,0
47018,59810.13,46,0
47019,117310.979016,37,0
47020,117310.979016,25,0
47021,117310.979016,23,0
47022,47576.25,23,0
47023,86494.17,24,0
47024,119352.99,23,0
47025,107605.2,31,0
47026,104923.89,23,0
47027,202591.77,24,0
47028,74159.94,45,0
47029,117310.979016,24,0
47030,96130.17,31,0
47031,154702.32,23,0
47032,83497.95,23,0
47033,117310.979016,24,0
47034,299469.39,29,0
47035,120800.64,30,0
47036,186288.09,23,0
47037,200511.9,24,0
47038,297188.28,23,0
47039,99351.63,32,0
47040,401891.34,33,0
47041,1068821.82,26,0
47042,158049.45,23,0
47043,117310.979016,23,0
47044,58405.77,47,0
47045,217455.3,23,0
47046,141496.68,36,0
47047,281909.64,24,0
47048,63681.06,41,0
47049,117310.979016,23,0
47050,117310.979016,26,1
47051,48637.47,24,0
47052,117310.979016,32,0
47053,117310.979016,23,0
47054,89400.93,41,0
47055,447000.21,25,0
47056,239396.13,57,0
47057,91559.46,22,0
47058,87940.8,68,0
47059,282375.57,23,0
47060,116416.47,35,0
47061,120984.96,59,1
47062,135937.77,48,0
47063,104491.47,23,0
47064,91151.4,39,0
47065,59652.45,27,0
47066,70564.95,42,0
47067,96676.77,23,0
47068,117310.979016,23,1
47069,165782.13,23,0
47070,65911.71,27,0
47071,52928.13,28,0
47072,164841.57,43,0
47073,345748.14,51,0
47074,63270.96,72,0
47075,117310.979016,23,0
47076,63835.71,23,0
47077,74346.9,37,0
47078,117310.979016,36,0
47079,46832.49,23,0
47080,100695.99,22,0
47081,195686.4,58,0
47082,117310.979016,23,0
47083,62646.24,36,0
47084,42842.46,31,0
47085,102776.46,40,0
47086,76818.12,24,0
47087,64193.73,37,0
47088,50058.51,29,0
47089,102032.07,30,0
47090,123479.31,44,0
47091,75098.88,32,0
47092,41488.92,31,0
47093,50279.07,36,0
47094,117310.979016,23,0
47095,50597.73,58,0
47096,154375.65,23,0
47097,179927.55,25,0
47098,168496.59,23,0
47099,62985.48,48,1
47100,82717.71,47,0
47101,48175.68,26,0
47102,246822.69,23,0
47103,35166.45,30,0
47104,28194.57,33,1
47105,117310.979016,37,0
47106,167672.97,24,0
47107,87518.04,35,0
47108,401086.2,23,0
47109,42457.11,51,0
47110,65006.1,23,0
47111,106762.65,24,0
47112,72474.12,26,0
47113,66899.97,39,0
47114,155384.34,23,0
47115,117310.979016,23,0
47116,47435.1,43,0
47117,47667.27,26,0
47118,146516.49,23,0
47119,117310.979016,25,0
47120,117310.979016,26,0
47121,56481.63,64,0
47122,163151.46,23,0
47123,78142.68,27,0
47124,105947.16,48,0
47125,76562.22,29,0
47126,53005.44,24,0
47127,582255.12,56,0
47128,77968.68,23,0
47129,136669.32,24,0
47130,89377.95,25,0
47131,50610.12,30,0
47132,66987.06,50,0
47133,48392.58,23,0
47134,117310.979016,33,0
47135,255100.71,28,0
47136,58766.76,23,0
47137,96698.07,23,0
47138,89031.21,55,0
47139,155298.45,23,0
47140,52740.78,24,0
47141,117310.979016,37,0
47142,205665.03,22,0
47143,38866.8,45,0
47144,117310.979016,70,0
47145,117310.979016,23,0
47146,55584.06,23,0
47147,41964.96,65,0
47148,142764.57,27,0
47149,207098.22,23,0
47150,153269.91,43,0
47151,77902.83,40,0
47152,117310.979016,74,0
47153,93299.82,83,0
47154,77093.79,31,0
47155,104448.45,23,0
47156,83570.37,23,0
47157,68578.53,31,0
47158,55760.58,34,0
47159,49669.05,24,0
47160,117310.979016,47,0
47161,75626.7,24,0
47162,311660.16,38,0
47163,117310.979016,28,0
47164,117310.979016,54,0
47165,68117.22,32,0
47166,285864.69,30,0
47167,117310.979016,23,0
47168,57019.02,31,0
47169,108280.44,22,0
47170,126083.34,28,0
47171,28727.49,23,1
47172,117310.979016,64,0
47173,80472.33,23,0
47174,30559.08,24,0
47175,70014.15,23,0
47176,117310.979016,37,0
47177,115627.32,23,0
47178,204491.91,45,0
47179,117310.979016,51,0
47180,117310.979016,27,0
47181,117310.979016,48,0
47182,89857.5,31,0
47183,117310.979016,24,0
47184,76454.61,27,0
47185,118861.11,23,0
47186,27345.18,23,0
47187,90384.57,43,0
47188,117310.979016,43,0
47189,117310.979016,23,0
47190,43383.33,23,0
47191,161283.03,23,0
47192,192207.72,52,0
47193,327804.75,23,0
47194,70939.74,23,0
47195,49761.96,24,0
47196,70788.39,23,0
47197,109488.24,29,0
47198,355182.42,23,0
47199,60745.95,41,0
47200,117310.979016,25,0
47201,117310.979016,56,0
47202,116044.89,30,0
47203,61671.24,23,0
47204,87797.22,27,0
47205,117310.979016,30,0
47206,127264.89,23,0
47207,71291.49,42,0
47208,68925.45,27,0
47209,45095.1,25,0
47210,83748.15,54,0
47211,46191.42,31,0
47212,215230.23,62,0
47213,56906.04,24,0
47214,117310.979016,51,0
47215,86042.13,43,0
47216,117310.979016,23,0
47217,70014.27,53,0
47218,230311.8,36,0
47219,52823.58,50,0
47220,87787.68,23,0
47221,66513.57,36,0
47222,41053.29,34,0
47223,46513.08,23,0
47224,25578.06,23,0
47225,56974.95,38,0
47226,87413.19,26,0
47227,65309.04,43,0
47228,117310.979016,36,0
47229,117310.979016,45,0
47230,50377.23,44,0
47231,253377.54,31,0
47232,117310.979016,37,0
47233,117310.979016,40,0
47234,478463.58,28,0
47235,142764.57,23,0
47236,102429.03,23,0
47237,230646.03,26,0
47238,70553.13,34,0
47239,117310.979016,23,0
47240,214792.14,60,0
47241,57783.75,22,0
47242,70435.17,24,0
47243,112730.85,56,0
47244,81653.7,36,0
47245,66751.71,23,0
47246,117310.979016,22,0
47247,110573.1,43,0
47248,35102.31,28,0
47249,35646.9,24,0
47250,117310.979016,24,0
47251,117310.979016,50,0
47252,68271.3,35,0
47253,240893.61,23,0
47254,40732.35,67,0
47255,118712.67,35,0
47256,183253.53,23,0
47257,45748.8,23,0
47258,61466.58,35,1
47259,78566.34,35,0
47260,87902.94,42,0
47261,117310.979016,28,0
47262,26245.56,35,0
47263,65765.73,24,0
47264,127116.63,41,0
47265,125714.97,23,0
47266,59142.18,26,0
47267,56820.99,54,0
47268,57243.84,61,0
47269,117310.979016,23,0
47270,117310.979016,38,0
47271,133106.43,30,0
47272,109040.91,24,0
47273,124372.89,49,0
47274,69001.2,22,0
47275,97377.15,35,0
47276,103834.5,24,0
47277,30361.92,26,0
47278,109642.11,39,0
47279,144799.68,39,0
47280,53936.49,23,0
47281,117310.979016,24,0
47282,139540.2,45,0
47283,111400.95,23,0
47284,104717.61,43,0
47285,117310.979016,27,0
47286,94011.9,26,0
47287,52907.34,46,0
47288,117310.979016,51,0
47289,94893.51,26,0
47290,96749.64,23,0
47291,52251.9,24,0
47292,76545.06,23,1
47293,54744.75,32,0
47294,60522.24,24,0
47295,68592.33,30,0
47296,117310.979016,23,0
47297,63260.37,51,0
47298,83136.6,23,0
47299,261499.92,74,0
47300,117310.979016,36,0
47301,90819.93,39,0
47302,113681.07,37,1
47303,54630.54,43,0
47304,41176.98,23,0
47305,117310.979016,33,0
47306,88120.17,23,0
47307,57315.63,82,0
47308,255670.77,23,0
47309,239504.22,35,1
47310,130887.36,23,0
47311,36173.94,23,0
47312,160423.47,57,0
47313,82210.41,27,0
47314,57731.91,49,0
47315,227219.13,47,1
47316,247167.24,74,0
47317,117310.979016,59,0
47318,117310.979016,24,0
47319,117310.979016,30,0
47320,510839.22,23,0
47321,44432.82,31,0
47322,99918.36,23,0
47323,117310.979016,22,0
47324,117310.979016,23,0
47325,51835.41,24,0
47326,117310.979016,51,0
47327,144151.14,34,0
47328,78172.32,35,0
47329,55584.51,70,0
47330,126212.61,24,0
47331,71697.69,24,0
47332,117310.979016,46,0
47333,126981.54,39,0
47334,323845.17,25,0
47335,33315.69,36,0
47336,117310.979016,23,0
47337,351489.48,24,0
47338,117310.979016,25,0
47339,117310.979016,23,0
47340,96984.3,32,0
47341,117310.979016,23,0
47342,123615.09,20,0
47343,117310.979016,47,0
47344,102054.78,23,0
47345,117310.979016,23,0
47346,117310.979016,25,0
47347,117310.979016,40,0
47348,117310.979016,23,0
47349,55801.17,23,0
47350,117310.979016,23,0
47351,57176.1,23,0
47352,117310.979016,25,0
47353,518442.78,23,0
47354,117310.979016,23,0
47355,146746.62,35,0
47356,49318.56,23,0
47357,117310.979016,25,0
47358,65828.34,39,0
47359,73326.12,29,1
47360,134554.71,25,0
47361,277914.42,41,0
47362,57135.81,23,0
47363,63749.28,45,0
47364,106166.58,31,0
47365,102112.41,23,0
47366,111709.53,50,0
47367,144034.2,42,0
47368,89883.0,24,0
47369,162890.34,23,0
47370,67487.49,28,0
47371,80152.62,23,0
47372,117310.979016,27,0
47373,153676.74,23,0
47374,109152.24,43,0
47375,69201.78,30,0
47376,117310.979016,72,0
47377,84032.61,24,0
47378,117310.979016,24,0
47379,131028.6,49,0
47380,179758.95,23,0
47381,171726.21,28,0
47382,126483.33,24,0
47383,118218.45,42,0
47384,117310.979016,25,0
47385,112935.75,37,0
47386,77026.92,26,0
47387,111235.53,24,0
47388,113901.3,23,0
47389,72004.83,23,0
47390,178506.39,23,0
47391,54949.92,28,0
47392,70360.32,54,0
47393,310425.63,24,0
47394,54828.63,38,0
47395,57906.84,24,0
47396,114928.74,22,0
47397,117310.979016,27,0
47398,125579.16,46,0
47399,78209.16,26,0
47400,117310.979016,23,0
47401,72636.81,56,0
47402,55416.12,57,0
47403,87549.18,30,0
47404,92550.63,33,0
47405,141553.23,58,0
47406,133708.23,13,0
47407,39562.95,38,0
47408,184448.28,23,0
47409,186573.69,23,0
47410,214819.2,32,0
47411,41618.37,29,1
47412,251271.6,36,0
47413,117310.979016,23,0
47414,63908.01,26,0
47415,117310.979016,27,0
47416,117310.979016,42,0
47417,137247.45,25,0
47418,66943.95,24,0
47419,248613.3,23,0
47420,86906.55,25,0
47421,45416.82,40,0
47422,76044.75,26,0
47423,52784.73,47,0
47424,117310.979016,23,0
47425,48087.42,45,0
47426,171213.15,24,0
47427,117310.979016,25,0
47428,68294.16,40,0
47429,117310.979016,23,0
47430,128822.85,22,0
47431,184491.63,24,0
47432,145312.65,36,0
47433,117310.979016,24,0
47434,20269.8,63,0
47435,117310.979016,23,0
47436,109990.56,23,0
47437,55749.87,24,0
47438,38296.2,25,0
47439,67989.51,46,0
47440,55949.13,23,0
47441,158986.2,24,0
47442,117310.979016,24,0
47443,61308.96,31,0
47444,117310.979016,31,0
47445,117310.979016,32,0
47446,51115.77,42,0
47447,88618.98,23,0
47448,42223.32,23,0
47449,117310.979016,99,0
47450,151521.39,25,0
47451,54388.95,29,0
47452,94478.04,28,0
47453,257228.04,34,0
47454,117310.979016,23,0
47455,117310.979016,33,0
47456,172929.81,64,0
47457,47092.5,24,0
47458,117310.979016,26,0
47459,161662.65,24,0
47460,80794.95,34,0
47461,117310.979016,61,0
47462,84185.04,29,0
47463,80479.35,30,0
47464,33468.78,35,0
47465,117310.979016,60,0
47466,61741.56,28,1
47467,62924.94,25,0
47468,68545.32,42,0
47469,117310.979016,30,0
47470,82639.38,34,0
47471,108448.74,24,0
47472,76657.53,24,0
47473,41323.35,23,0
47474,121641.81,46,0
47475,63314.61,27,0
47476,132288.15,32,0
47477,117310.979016,24,0
47478,114009.57,25,0
47479,351449.79,37,0
47480,147373.83,41,0
47481,71507.7,46,0
47482,79769.31,90,0
47483,76053.99,23,0
47484,199855.26,53,0
47485,117310.979016,24,0
47486,62308.26,48,1
47487,216353.28,38,0
47488,47323.44,62,0
47489,78103.02,23,0
47490,117310.979016,23,0
47491,140985.45,45,0
47492,205676.1,24,0
47493,71288.25,37,0
47494,54172.98,23,0
47495,84290.16,27,0
47496,92039.34,25,0
47497,117310.979016,26,0
47498,64362.09,34,0
47499,117310.979016,24,0
47500,117310.979016,51,0
47501,236255.97,33,0
47502,63474.66,39,0
47503,243975.51,23,0
47504,158029.32,25,0
47505,76265.37,23,0
47506,117310.979016,51,0
47507,117310.979016,23,0
47508,117310.979016,55,0
47509,156479.13,24,0
47510,198421.05,24,0
47511,32670.18,31,0
47512,298631.76,23,0
47513,117310.979016,29,0
47514,199520.52,36,0
47515,117310.979016,23,0
47516,189696.87,23,0
47517,91168.56,30,1
47518,117310.979016,23,0
47519,101840.76,36,0
47520,117310.979016,34,0
47521,86725.53,29,0
47522,112768.53,40,0
47523,122648.97,23,0
47524,117310.979016,43,0
47525,62278.26,33,0
47526,71032.74,24,0
47527,55924.89,48,0
47528,164092.89,23,0
47529,99084.72,30,0
47530,106176.66,45,0
47531,34176.33,51,0
47532,176242.08,34,0
47533,96041.73,23,0
47534,117310.979016,29,0
47535,117310.979016,23,0
47536,60430.98,23,0
47537,150701.01,23,0
47538,124627.95,23,0
47539,346999.02,76,0
47540,79913.85,24,0
47541,117310.979016,23,0
47542,77172.39,26,0
47543,117310.979016,23,0
47544,117310.979016,41,0
47545,50604.54,24,0
47546,117310.979016,46,0
47547,103556.52,23,0
47548,63574.23,36,0
47549,116084.31,23,0
47550,46176.51,34,0
47551,65548.32,23,0
47552,106247.4,24,0
47553,288734.73,23,0
47554,40797.39,64,0
47555,148671.39,53,0
47556,117310.979016,23,0
47557,117310.979016,24,0
47558,186512.43,67,0
47559,156871.59,23,0
47560,117310.979016,24,0
47561,377000.88,23,0
47562,187259.55,36,0
47563,121366.14,44,0
47564,117310.979016,24,0
47565,117310.979016,47,1
47566,117632.46,36,0
47567,125600.22,28,0
47568,57665.82,55,0
47569,100488.24,35,0
47570,97038.27,27,0
47571,73761.03,33,0
47572,93622.77,35,0
47573,182896.89,31,0
47574,240743.34,34,0
47575,58258.08,39,0
47576,39547.59,34,0
47577,117310.979016,25,0
47578,117310.979016,23,0
47579,113438.46,60,0
47580,30156.6,23,0
47581,35734.98,44,0
47582,117310.979016,44,0
47583,122393.55,23,0
47584,117310.979016,23,0
47585,117310.979016,36,0
47586,116909.82,27,0
47587,86235.0,28,0
47588,117310.979016,48,0
47589,94729.38,57,0
47590,123060.84,23,0
47591,51624.33,48,0
47592,106291.53,26,0
47593,227397.72,23,0
47594,122967.33,23,0
47595,115960.29,37,0
47596,117310.979016,36,0
47597,71789.97,24,0
47598,117310.979016,27,0
47599,124744.44,23,0
47600,57216.81,23,0
47601,117310.979016,27,0
47602,84327.27,37,0
47603,182585.7,24,0
47604,102101.61,23,0
47605,117310.979016,24,0
47606,134976.27,26,0
47607,95133.87,24,0
47608,67876.65,66,0
47609,172565.58,31,0
47610,396908.7,23,0
47611,47796.45,33,0
47612,64957.65,23,0
47613,97948.8,29,0
47614,84135.9,23,0
47615,94276.8,63,0
47616,89916.48,24,0
47617,65017.74,23,0
47618,86921.01,39,0
47619,65723.1,35,0
47620,82568.91,24,0
47621,35959.41,26,0
47622,117310.979016,43,0
47623,40856.37,26,0
47624,133909.89,28,0
47625,27501.75,36,1
47626,117310.979016,35,1
47627,245275.86,23,0
47628,88964.43,39,1
47629,117310.979016,24,0
47630,58870.11,25,0
47631,153026.91,25,0
47632,84429.0,26,0
47633,156873.78,31,0
47634,29075.31,44,0
47635,162478.11,27,0
47636,57686.67,23,0
47637,117310.979016,45,0
47638,91129.74,35,0
47639,218259.48,25,0
47640,117310.979016,37,0
47641,237589.68,39,0
47642,243681.0,53,0
47643,95351.37,54,1
47644,112409.91,23,0
47645,179929.02,59,0
47646,28244.37,24,0
47647,117310.979016,36,0
47648,53554.56,41,0
47649,88889.28,22,0
47650,67906.65,27,0
47651,155719.29,23,0
47652,151654.14,50,0
47653,91725.51,30,0
47654,63748.98,24,0
47655,236962.53,24,0
47656,117310.979016,29,0
47657,72170.04,35,0
47658,50434.17,33,0
47659,55274.67,41,1
47660,112010.94,68,0
47661,117310.979016,42,0
47662,60056.25,23,0
47663,117310.979016,49,0
47664,85125.87,30,1
47665,65757.18,51,0
47666,117310.979016,24,0
47667,132650.85,25,0
47668,59792.97,34,0
47669,117310.979016,47,0
47670,35487.42,29,0
47671,61426.77,23,0
47672,259758.06,26,1
47673,88770.66,39,0
47674,78211.74,51,0
47675,117310.979016,44,0
47676,44263.83,37,0
47677,176783.7,23,0
47678,31146.24,42,0
47679,117310.979016,29,0
47680,79701.51,30,0
47681,117326.55,65,0
47682,39504.66,40,1
47683,75324.18,42,0
47684,117310.979016,23,0
47685,182544.27,35,0
47686,121273.59,26,0
47687,117310.979016,23,0
47688,86702.85,37,0
47689,67394.58,26,0
47690,117310.979016,25,0
47691,121965.27,50,1
47692,259535.97,23,0
47693,96481.71,24,0
47694,227908.95,68,0
47695,38231.04,34,0
47696,117310.979016,23,0
47697,37665.57,43,0
47698,41314.35,23,0
47699,174422.37,37,0
47700,169854.54,24,0
47701,45421.32,51,0
47702,52395.57,23,0
47703,213026.37,48,0
47704,155530.29,27,0
47705,117310.979016,23,0
47706,82923.33,32,0
47707,119773.53,45,0
47708,399598.53,23,0
47709,73965.51,47,0
47710,135748.56,71,0
47711,68454.57,23,0
47712,108735.45,23,0
47713,109053.3,45,0
47714,99710.07,26,0
47715,90334.11,24,0
47716,36859.74,32,0
47717,144320.25,40,0
47718,109433.97,25,0
47719,87888.78,24,0
47720,117310.979016,27,0
47721,38086.14,26,0
47722,90065.73,24,0
47723,93732.03,46,0
47724,117310.979016,31,0
47725,117310.979016,24,0
47726,69087.93,34,0
47727,117310.979016,25,0
47728,117310.979016,24,0
47729,84031.02,23,0
47730,67703.37,46,0
47731,85510.98,23,0
47732,81910.47,49,0
47733,98318.16,40,0
47734,127723.86,23,0
47735,121690.89,26,0
47736,33294.45,23,0
47737,106149.57,75,0
47738,117310.979016,41,0
47739,46565.04,29,0
47740,93437.28,27,0
47741,51765.33,13,0
47742,117310.979016,38,0
47743,169351.74,32,0
47744,55785.57,24,0
47745,117310.979016,26,0
47746,98775.51,54,0
47747,444337.2,24,0
47748,117310.979016,52,0
47749,66832.44,38,0
47750,82645.2,37,0
47751,60044.52,23,0
47752,120421.83,23,0
47753,57717.39,37,0
47754,117310.979016,41,0
47755,78871.95,43,0
47756,162983.79,23,0
47757,64912.71,26,0
47758,80201.28,58,0
47759,192114.36,23,0
47760,73643.13,44,0
47761,99951.57,29,0
47762,117310.979016,23,0
47763,714033.3,55,0
47764,32556.69,31,0
47765,38045.79,23,0
47766,190299.87,23,0
47767,56849.4,27,0
47768,117310.979016,45,0
47769,145872.36,23,0
47770,60750.69,30,1
47771,117310.979016,23,0
47772,73905.03,28,0
47773,73850.7,23,0
47774,117310.979016,23,0
47775,51032.04,35,0
47776,122870.34,44,0
47777,89053.62,38,0
47778,86528.25,26,0
47779,117310.979016,23,0
47780,58109.37,26,0
47781,117310.979016,24,0
47782,132575.16,24,0
47783,173767.29,22,0
47784,89860.08,78,1
47785,117310.979016,35,0
47786,77294.49,23,0
47787,99795.0,47,0
47788,63739.26,33,0
47789,105104.22,39,0
47790,117310.979016,32,0
47791,81448.11,23,0
47792,177435.45,38,0
47793,34744.32,26,0
47794,117310.979016,33,1
47795,117310.979016,23,0
47796,117310.979016,47,0
47797,70813.8,23,0
47798,117310.979016,35,0
47799,60740.43,23,0
47800,167311.77,25,0
47801,233411.97,23,0
47802,352790.82,23,0
47803,43338.51,23,0
47804,50644.32,31,0
47805,117310.979016,38,0
47806,112457.43,28,0
47807,86902.92,24,0
47808,60670.53,23,0
47809,24137.13,30,0
47810,117310.979016,50,0
47811,117310.979016,39,0
47812,107116.77,45,0
47813,117310.979016,39,0
47814,117310.979016,26,0
47815,117310.979016,23,0
47816,67095.0,33,0
47817,44980.26,35,0
47818,49497.69,31,0
47819,105663.93,33,0
47820,117310.979016,47,1
47821,96363.09,29,0
47822,117310.979016,37,0
47823,189440.49,36,0
47824,69511.59,26,0
47825,80605.53,28,0
47826,117310.979016,45,0
47827,244236.9,74,0
47828,375166.56,44,1
47829,79557.18,80,1
47830,127297.26,23,0
47831,673015.68,34,0
47832,26591.19,23,0
47833,230335.47,23,0
47834,47937.03,23,0
47835,117310.979016,48,1
47836,117310.979016,23,0
47837,149360.43,27,0
47838,33700.83,54,1
47839,154894.83,22,0
47840,96961.08,26,0
47841,85392.78,48,0
47842,117310.979016,50,0
47843,856001.97,77,0
47844,117310.979016,59,0
47845,57541.26,91,0
47846,60771.75,37,0
47847,64729.2,23,0
47848,93524.1,38,1
47849,117310.979016,50,1
47850,126333.66,38,0
47851,54524.55,29,0
47852,59008.02,25,0
47853,62767.86,54,0
47854,67841.13,27,0
47855,200771.07,23,0
47856,42310.71,23,0
47857,122496.12,23,0
47858,139980.57,73,0
47859,117310.979016,44,0
47860,46961.88,24,0
47861,250928.7,81,0
47862,194446.38,23,0
47863,78371.82,25,0
47864,73544.85,48,0
47865,86476.71,23,0
47866,76922.55,23,0
47867,248223.39,51,0
47868,81332.1,32,1
47869,60535.95,44,0
47870,123696.54,24,0
47871,31436.94,47,0
47872,89219.88,30,0
47873,74229.78,36,0
47874,139817.49,25,0
47875,117310.979016,40,0
47876,75632.13,23,0
47877,117310.979016,24,0
47878,74201.49,23,0
47879,117310.979016,46,0
47880,62305.32,37,0
47881,117310.979016,23,0
47882,96656.67,23,0
47883,117310.979016,37,0
47884,277658.52,27,0
47885,70319.37,25,0
47886,59032.26,33,0
47887,48705.87,39,0
47888,110600.7,25,0
47889,117310.979016,25,0
47890,62954.28,25,0
47891,95199.93,30,1
47892,318642.66,24,0
47893,55002.69,27,1
47894,62700.21,30,0
47895,65547.87,39,0
47896,115179.39,57,0
47897,47056.32,36,0
47898,43452.9,59,0
47899,46998.48,26,0
47900,51795.66,25,0
47901,73146.84,27,0
47902,515144.07,53,0
47903,255928.08,42,0
47904,31532.64,26,0
47905,50192.76,23,0
47906,154454.13,53,0
47907,106363.44,23,0
47908,83243.1,25,0
47909,126008.43,40,0
47910,117310.979016,25,0
47911,67713.21,23,0
47912,81572.13,23,0
47913,44814.66,50,0
47914,422600.55,24,0
47915,89588.49,23,0
47916,76035.66,23,0
47917,226696.95,35,0
47918,117310.979016,23,0
47919,118155.36,23,0
47920,278419.95,23,0
47921,117310.979016,25,0
47922,117310.979016,29,0
47923,58046.13,30,0
47924,195397.35,23,0
47925,117310.979016,45,1
47926,117310.979016,24,0
47927,67797.78,23,0
47928,117310.979016,23,0
47929,117310.979016,23,0
47930,28521.03,23,0
47931,207204.63,71,0
47932,95027.79,25,0
47933,72419.16,38,0
47934,117310.979016,36,0
47935,117310.979016,23,0
47936,36295.83,43,0
47937,78757.38,72,0
47938,71305.47,23,0
47939,153899.82,24,0
47940,91733.85,48,0
47941,117310.979016,23,0
47942,186085.11,30,0
47943,91860.84,85,0
47944,111122.7,35,0
47945,65682.72,23,0
47946,102280.8,23,0
47947,117310.979016,63,0
47948,43530.24,23,0
47949,136006.41,44,0
47950,117310.979016,22,0
47951,154914.78,23,0
47952,171942.0,41,0
47953,82230.06,27,0
47954,139286.1,30,0
47955,259835.52,23,0
47956,116311.32,42,0
47957,91414.32,24,0
47958,87894.42,23,0
47959,241096.8,25,0
47960,117310.979016,25,0
47961,68564.01,43,0
47962,83018.7,61,0
47963,69574.71,44,0
47964,71266.35,31,0
47965,227167.32,35,0
47966,71265.39,32,0
47967,243247.98,23,0
47968,80217.54,67,0
